City,State,Year,Filename,Training Accuracy,Training Confusion Matrix,Validation Accuracy,Validation Confusion Matrix
Helsinki,Finland,2024,Finland_Helsinki_N,0.73038921,"[[27752, 8987, 0], [11505, 28133, 0], [0, 137, 0]]",0.727386411,"[[6943, 2225, 0], [2972, 7017, 0], [0, 35, 0]]"
Helsinki,Finland,2019,Finland_Helsinki_NE,0.934360428,"[[6131, 1770, 0], [1942, 42986, 40], [0, 91, 5587]]",0.93163838,"[[1506, 478, 0], [514, 10813, 9], [0, 10, 1459]]"
Helsinki,Finland,2024,Finland_Helsinki_NE,0.725928625,"[[24716, 9524, 0], [11367, 31060, 0], [0, 167, 0]]",0.725986211,"[[6088, 2405, 0], [2830, 7917, 0], [0, 51, 0]]"
Helsinki,Finland,2019,Finland_Helsinki_E,0.943959117,"[[12051, 1451, 0], [1685, 37081, 17], [0, 93, 5544]]",0.943989541,"[[3062, 363, 0], [422, 9279, 5], [0, 24, 1378]]"
Helsinki,Finland,2024,Finland_Helsinki_E,0.785568433,"[[28049, 6896, 0], [8223, 27735, 0], [0, 108, 0]]",0.78321324,"[[6854, 1762, 0], [2070, 7059, 0], [0, 19, 0]]"
Helsinki,Finland,2019,Finland_Helsinki_SE,0.974938918,"[[28355, 681, 10], [673, 17683, 37], [8, 27, 9826]]",0.97574219,"[[6870, 150, 1], [176, 4515, 7], [2, 8, 2452]]"
Helsinki,Finland,2024,Finland_Helsinki_SE,0.867019533,"[[35025, 3475, 0], [4729, 19992, 0], [0, 313, 513]]",0.866906922,"[[8788, 883, 0], [1181, 5042, 0], [0, 78, 122]]"
Helsinki,Finland,2019,Finland_Helsinki_S,0.984033234,"[[34875, 397, 0], [408, 16748, 18], [0, 61, 2858]]",0.984558457,"[[8919, 111, 0], [89, 4198, 5], [0, 12, 719]]"
Helsinki,Finland,2024,Finland_Helsinki_S,0.838096532,"[[39804, 4233, 0], [6324, 15650, 0], [0, 167, 59]]",0.838625779,"[[9901, 1072, 0], [1562, 3946, 0], [0, 34, 18]]"
Helsinki,Finland,2019,Finland_Helsinki_SW,0.981839539,"[[26074, 505, 0], [376, 26157, 0], [1, 92, 428]]",0.984866381,"[[6640, 111, 0], [75, 6586, 0], [0, 19, 115]]"
Helsinki,Finland,2024,Finland_Helsinki_SW,0.810070541,"[[36002, 6345, 0], [6461, 18887, 0], [0, 64, 3]]",0.813518012,"[[8987, 1512, 0], [1612, 4698, 0], [0, 13, 0]]"
Helsinki,Finland,2019,Finland_Helsinki_W,0.941565085,"[[6792, 1765, 0], [1520, 40894, 8], [0, 77, 6615]]",0.940308795,"[[1621, 461, 0], [385, 10268, 0], [0, 20, 1753]]"
Helsinki,Finland,2024,Finland_Helsinki_W,0.772950003,"[[26050, 8034, 0], [8320, 29791, 0], [0, 49, 0]]",0.768999331,"[[6498, 2018, 0], [2120, 7304, 0], [0, 8, 0]]"
Helsinki,Finland,2019,Finland_Helsinki_NW,0.915692491,"[[14686, 2325, 0], [2690, 30808, 7], [0, 84, 9964]]",0.91410596,"[[3538, 591, 0], [679, 7712, 1], [1, 25, 2553]]"
Helsinki,Finland,2024,Finland_Helsinki_NW,0.757724066,"[[26828, 6426, 0], [10905, 28456, 0], [0, 391, 142]]",0.7581292,"[[6786, 1594, 0], [2764, 7172, 0], [0, 105, 31]]"
Marseille,France,2019,France_Marseille_C,0.996920306,"[[5, 3, 0], [0, 37809, 52], [0, 116, 17540]]",0.997358275,"[[0, 0, 0], [0, 9612, 17], [0, 20, 4357]]"
Marseille,France,2024,France_Marseille_C,0.997571848,"[[0, 0, 0], [0, 36284, 33], [0, 101, 18768]]",0.99744191,"[[0, 1, 0], [0, 9311, 11], [0, 24, 4726]]"
Marseille,France,2019,France_Marseille_N,0.996133121,"[[254, 13, 0], [36, 19012, 73], [0, 94, 36377]]",0.996075633,"[[57, 5, 0], [3, 4734, 19], [0, 28, 9169]]"
Marseille,France,2024,France_Marseille_N,0.997111079,"[[31, 0, 1], [2, 18938, 87], [0, 70, 36255]]",0.996626471,"[[10, 0, 0], [1, 4688, 24], [0, 22, 9187]]"
Marseille,France,2019,France_Marseille_NE,0.997668168,"[[0, 0, 0], [0, 17039, 63], [0, 68, 39009]]",0.997018316,"[[0, 0, 0], [0, 4297, 21], [0, 21, 9747]]"
Marseille,France,2024,France_Marseille_NE,0.9972131,"[[0, 0, 0], [0, 17086, 65], [0, 92, 39092]]",0.99726933,"[[0, 0, 0], [0, 4167, 10], [0, 28, 9711]]"
Marseille,France,2019,France_Marseille_E,0.997228471,"[[0, 0, 0], [0, 23497, 51], [0, 103, 31914]]",0.997094712,"[[0, 0, 0], [0, 5839, 15], [0, 25, 7889]]"
Marseille,France,2024,France_Marseille_E,0.99711457,"[[0, 0, 0], [0, 22169, 87], [0, 73, 33122]]",0.99745158,"[[0, 0, 0], [0, 5545, 11], [0, 24, 8154]]"
Marseille,France,2019,France_Marseille_SE,0.99692439,"[[14, 0, 0], [0, 6654, 160], [0, 13, 49408]]",0.997156263,"[[3, 0, 0], [0, 1578, 35], [0, 5, 12445]]"
Marseille,France,2024,France_Marseille_SE,0.996205914,"[[4, 0, 0], [0, 7051, 150], [0, 63, 48872]]",0.99682338,"[[1, 0, 0], [0, 1719, 38], [0, 7, 12401]]"
Marseille,France,2019,France_Marseille_S,0.997158634,"[[15, 1, 0], [1, 24332, 79], [0, 78, 31453]]",0.997547075,"[[4, 0, 0], [0, 5997, 15], [0, 19, 7826]]"
Marseille,France,2024,France_Marseille_S,0.997599814,"[[4, 1, 0], [0, 23600, 57], [0, 76, 32091]]",0.997960819,"[[1, 1, 0], [0, 5825, 11], [0, 16, 7877]]"
Berlin,Germany,2019,Germany_Berlin_C,0.996470096,"[[46, 0, 0], [1, 46749, 87], [0, 106, 7970]]",0.99589123,"[[10, 0, 0], [0, 11395, 20], [0, 35, 1926]]"
Berlin,Germany,2024,Germany_Berlin_C,0.996029361,"[[67, 0, 0], [5, 45458, 109], [1, 103, 9160]]",0.996320012,"[[15, 0, 0], [2, 11163, 26], [0, 22, 2359]]"
Berlin,Germany,2019,Germany_Berlin_N,0.99556895,"[[2, 10, 0], [0, 39749, 132], [0, 105, 15745]]",0.99540395,"[[0, 1, 1], [0, 9911, 31], [0, 31, 3950]]"
Berlin,Germany,2024,Germany_Berlin_N,0.996464338,"[[25, 8, 0], [0, 40244, 116], [0, 73, 15252]]",0.996569713,"[[3, 1, 0], [0, 10048, 31], [0, 16, 3894]]"
Berlin,Germany,2019,Germany_Berlin_NE,0.99622182,"[[81, 4, 0], [23, 34481, 114], [1, 69, 21074]]",0.994996426,"[[12, 1, 0], [4, 8665, 36], [0, 29, 5243]]"
Berlin,Germany,2024,Germany_Berlin_NE,0.997058876,"[[36, 18, 0], [5, 37007, 94], [0, 47, 18554]]",0.997938584,"[[14, 9, 0], [1, 9238, 16], [0, 3, 4787]]"
Berlin,Germany,2019,Germany_Berlin_E,0.996292626,"[[513, 16, 0], [29, 46712, 50], [4, 103, 7059]]",0.996642336,"[[141, 3, 0], [9, 11820, 14], [0, 20, 1693]]"
Berlin,Germany,2024,Germany_Berlin_E,0.995218817,"[[682, 15, 0], [30, 45813, 81], [1, 134, 7833]]",0.994801581,"[[166, 3, 0], [5, 11410, 25], [0, 38, 2011]]"
Berlin,Germany,2019,Germany_Berlin_SE,0.996028652,"[[1, 2, 0], [0, 33215, 128], [0, 89, 21710]]",0.995617186,"[[0, 1, 0], [0, 8450, 32], [0, 28, 5407]]"
Berlin,Germany,2024,Germany_Berlin_SE,0.996971827,"[[0, 10, 0], [0, 32946, 87], [0, 71, 22365]]",0.996301131,"[[0, 4, 0], [0, 8226, 23], [0, 24, 5511]]"
Berlin,Germany,2019,Germany_Berlin_S,0.99543454,"[[1, 3, 0], [0, 32282, 172], [0, 75, 22226]]",0.995879511,"[[0, 0, 0], [0, 8318, 34], [0, 24, 5700]]"
