City,State,Year,Filename,Training Accuracy,Training Confusion Matrix,Validation Accuracy,Validation Confusion Matrix
Patna,Bihar,2019,Bihar_Patna_NE,0.997521981,"[[12037, 0, 0], [5, 29915, 75], [0, 55, 12392]]",0.997005113,"[[3056, 0, 0], [3, 7518, 24], [0, 14, 3075]]"
Patna,Bihar,2024,Bihar_Patna_NE,0.997934149,"[[9984, 0, 0], [3, 29253, 33], [0, 77, 15349]]",0.997878877,"[[2559, 0, 0], [1, 7223, 7], [0, 21, 3861]]"
Patna,Bihar,2019,Bihar_Patna_E,0.997309001,"[[1607, 0, 0], [0, 46255, 46], [0, 105, 8100]]",0.997580243,"[[418, 0, 0], [0, 11598, 5], [0, 29, 2001]]"
Patna,Bihar,2024,Bihar_Patna_E,0.997248083,"[[1231, 0, 0], [7, 45028, 58], [0, 89, 9548]]",0.996960271,"[[326, 0, 0], [1, 11342, 15], [0, 27, 2435]]"
Patna,Bihar,2019,Bihar_Patna_SE,0.994484999,"[[0, 1, 0], [0, 24743, 152], [0, 156, 30977]]",0.994911311,"[[0, 1, 0], [0, 6001, 36], [0, 33, 7685]]"
Patna,Bihar,2024,Bihar_Patna_SE,0.996011068,"[[8, 0, 0], [0, 11999, 146], [0, 76, 43425]]",0.995893805,"[[0, 0, 0], [0, 3132, 38], [0, 20, 10935]]"
Patna,Bihar,2019,Bihar_Patna_S,0.996451359,"[[0, 1, 0], [0, 23608, 111], [0, 86, 31990]]",0.996520731,"[[0, 0, 0], [0, 5854, 30], [0, 18, 7894]]"
Patna,Bihar,2024,Bihar_Patna_S,0.995754708,"[[0, 0, 0], [0, 16131, 142], [0, 94, 39224]]",0.995786617,"[[0, 0, 0], [0, 4040, 36], [0, 23, 9904]]"
Patna,Bihar,2019,Bihar_Patna_SW,0.996497971,"[[0, 0, 0], [0, 19620, 100], [0, 95, 35867]]",0.996987304,"[[0, 0, 0], [0, 4933, 17], [0, 25, 8966]]"
Patna,Bihar,2024,Bihar_Patna_SW,0.996301975,"[[7, 0, 0], [0, 11178, 163], [0, 42, 44045]]",0.995201468,"[[0, 0, 0], [0, 2956, 55], [0, 13, 11147]]"
Patna,Bihar,2019,Bihar_Patna_W,0.996716605,"[[0, 1, 0], [0, 45311, 48], [0, 134, 10241]]",0.996119853,"[[0, 0, 0], [0, 11329, 8], [0, 46, 2534]]"
Patna,Bihar,2024,Bihar_Patna_W,0.996505126,"[[0, 0, 0], [0, 40193, 53], [0, 142, 15408]]",0.995457823,"[[0, 0, 0], [0, 9978, 9], [0, 54, 3829]]"
Patna,Bihar,2019,Bihar_Patna_NW,0.996306457,"[[7041, 0, 0], [7, 32070, 36], [0, 163, 16456]]",0.996041742,"[[1744, 0, 0], [1, 8044, 8], [0, 46, 4052]]"
Patna,Bihar,2024,Bihar_Patna_NW,0.997530201,"[[6696, 0, 0], [17, 27467, 26], [0, 95, 21574]]",0.996975589,"[[1631, 0, 0], [5, 6976, 13], [0, 24, 5238]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_C,0.994895218,"[[0, 0, 0], [0, 31469, 125], [0, 160, 24076]]",0.994585738,"[[0, 0, 0], [0, 7919, 28], [0, 48, 6042]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_C,0.995506183,"[[0, 0, 0], [0, 31379, 136], [0, 114, 24003]]",0.995784148,"[[0, 0, 0], [0, 8014, 36], [0, 24, 6158]]"
Chandigarh,Chandigarh,2019,Chandigarh_Chandigarh_N,0.996031675,"[[63, 4, 0], [0, 23048, 146], [0, 73, 32861]]",0.996350626,"[[13, 4, 0], [0, 5674, 36], [0, 11, 8237]]"
Chandigarh,Chandigarh,2024,Chandigarh_Chandigarh_N,0.996650334,"[[124, 0, 0], [0, 23472, 126], [0, 62, 32341]]",0.996,"[[30, 0, 0], [1, 5905, 47], [0, 8, 8009]]"
