City,State,Year,Filename,Training Accuracy,Training Confusion Matrix,Validation Accuracy,Validation Confusion Matrix
Ludhiana,Punjab,2019,Punjab_Ludhiana_E,0.9999717538,"[[0, 1, 0], [0, 33875, 0], [0, 0, 1527]]",1,"[[0, 0, 0], [0, 8462, 0], [0, 0, 392]]"
Ludhiana,Punjab,2024,Punjab_Ludhiana_E,1,"[[0, 0, 0], [0, 35763, 0], [0, 0, 730]]",1,"[[0, 0, 0], [0, 8935, 0], [0, 0, 192]]"
Ludhiana,Punjab,2019,Punjab_Ludhiana_SE,1,"[[0, 0, 0], [0, 25705, 0], [0, 0, 7450]]",1,"[[0, 0, 0], [0, 6437, 0], [0, 0, 1888]]"
Ludhiana,Punjab,2024,Punjab_Ludhiana_SE,1,"[[8, 0, 0], [0, 29607, 0], [0, 0, 6355]]",1,"[[0, 0, 0], [0, 7400, 0], [0, 0, 1549]]"
Ludhiana,Punjab,2019,Punjab_Ludhiana_S,1,"[[18, 0, 0], [0, 25080, 0], [0, 0, 7720]]",1,"[[3, 0, 0], [0, 6262, 0], [0, 0, 1906]]"
Ludhiana,Punjab,2024,Punjab_Ludhiana_S,0.9999719974,"[[0, 1, 0], [0, 28793, 0], [0, 0, 6917]]",1,"[[0, 0, 0], [0, 7435, 0], [0, 0, 1738]]"
Ludhiana,Punjab,2019,Punjab_Ludhiana_SW,1,"[[16, 0, 0], [0, 16573, 0], [0, 0, 12679]]",1,"[[5, 0, 0], [0, 4282, 0], [0, 0, 3255]]"
Ludhiana,Punjab,2024,Punjab_Ludhiana_SW,1,"[[0, 0, 0], [0, 23661, 0], [0, 0, 10939]]",1,"[[0, 0, 0], [0, 5922, 0], [0, 0, 2726]]"
Ludhiana,Punjab,2019,Punjab_Ludhiana_W,1,"[[0, 0, 0], [0, 29318, 0], [0, 0, 1761]]",1,"[[0, 0, 0], [0, 7385, 0], [0, 0, 468]]"
Ludhiana,Punjab,2024,Punjab_Ludhiana_W,1,"[[5, 0, 0], [0, 30659, 0], [0, 0, 1754]]",1,"[[2, 0, 0], [0, 7664, 0], [0, 0, 425]]"
Ludhiana,Punjab,2019,Punjab_Ludhiana_NW,0.9994783176,"[[3, 16, 0], [0, 15391, 0], [0, 0, 15260]]",0.9994839376,"[[2, 4, 0], [0, 3915, 0], [0, 0, 3830]]"
Ludhiana,Punjab,2024,Punjab_Ludhiana_NW,1,"[[66, 0, 0], [0, 19849, 0], [0, 0, 12836]]",1,"[[15, 0, 0], [0, 4918, 0], [0, 0, 3275]]"
Jaipur,Rajasthan,2019,Rajasthan_Jaipur_C,0.9997810918,"[[3, 0, 0], [0, 36533, 0], [0, 8, 1]]",0.9996687645,"[[0, 0, 0], [0, 9054, 0], [0, 3, 0]]"
Jaipur,Rajasthan,2024,Rajasthan_Jaipur_C,0.9999412766,"[[4, 1, 0], [1, 33278, 0], [0, 0, 774]]",1,"[[0, 0, 0], [0, 8251, 0], [0, 0, 170]]"
Jaipur,Rajasthan,2019,Rajasthan_Jaipur_N,1,"[[0, 0], [0, 38875]]",1,"[[0, 0], [0, 9931]]"
Jaipur,Rajasthan,2024,Rajasthan_Jaipur_N,0.9999721495,"[[0, 1, 0], [0, 35702, 0], [0, 0, 203]]",1,"[[0, 0, 0], [0, 8794, 0], [0, 0, 30]]"
Jaipur,Rajasthan,2019,Rajasthan_Jaipur_NE,0.9782332622,"[[194, 725, 0], [132, 38301, 0], [0, 0, 20]]",0.9752610768,"[[55, 199, 0], [45, 9563, 0], [0, 0, 1]]"
Jaipur,Rajasthan,2024,Rajasthan_Jaipur_NE,0.9994104739,"[[574, 2, 0], [16, 29660, 0], [0, 0, 281]]",0.9993543388,"[[164, 0, 0], [5, 7516, 0], [0, 0, 59]]"
Jaipur,Rajasthan,2019,Rajasthan_Jaipur_E,1,"[[0, 0], [0, 38289]]",1,"[[0, 0], [0, 9554]]"
Jaipur,Rajasthan,2024,Rajasthan_Jaipur_E,1,"[[0, 0, 0], [0, 34196, 0], [0, 0, 166]]",1,"[[0, 0, 0], [0, 8529, 0], [0, 0, 47]]"
Jaipur,Rajasthan,2019,Rajasthan_Jaipur_SE,1,"[[0, 0, 0], [0, 36067, 0], [0, 0, 16]]",1,"[[0, 0, 0], [0, 9145, 0], [0, 0, 6]]"
Jaipur,Rajasthan,2024,Rajasthan_Jaipur_SE,1,"[[0, 0, 0], [0, 30079, 0], [0, 0, 260]]",1,"[[0, 0, 0], [0, 7508, 0], [0, 0, 74]]"
Jaipur,Rajasthan,2019,Rajasthan_Jaipur_S,1,"[[0, 0, 0], [0, 36850, 0], [0, 0, 33]]",1,"[[0, 0, 0], [0, 9170, 0], [0, 0, 11]]"
Jaipur,Rajasthan,2024,Rajasthan_Jaipur_S,1,"[[0, 0, 0], [0, 34153, 0], [0, 0, 478]]",1,"[[0, 0, 0], [0, 8497, 0], [0, 0, 107]]"
Jaipur,Rajasthan,2019,Rajasthan_Jaipur_SW,1,"[[0, 0, 0], [0, 36756, 0], [0, 0, 202]]",1,"[[0, 0, 0], [0, 8965, 0], [0, 0, 51]]"
Jaipur,Rajasthan,2024,Rajasthan_Jaipur_SW,1,"[[0, 0, 0], [0, 36285, 0], [0, 0, 577]]",1,"[[0, 0, 0], [0, 9154, 0], [0, 0, 162]]"
Jaipur,Rajasthan,2019,Rajasthan_Jaipur_W,1,"[[0, 0], [0, 37080]]",1,"[[0, 0], [0, 9200]]"
Jaipur,Rajasthan,2024,Rajasthan_Jaipur_W,1,"[[0, 0, 0], [0, 34435, 0], [0, 0, 390]]",1,"[[0, 0, 0], [0, 8561, 0], [0, 0, 90]]"
Jaipur,Rajasthan,2019,Rajasthan_Jaipur_NW,1,"[[0, 0, 0], [0, 36536, 0], [0, 0, 467]]",1,"[[0, 0, 0], [0, 9042, 0], [0, 0, 121]]"
Jaipur,Rajasthan,2024,Rajasthan_Jaipur_NW,1,"[[0, 0, 0], [0, 37277, 0], [0, 0, 729]]",1,"[[0, 0, 0], [0, 9127, 0], [0, 0, 176]]"
Jodhpur,Rajasthan,2019,Rajasthan_Jodhpur_C,1,"[[0, 0, 0], [0, 37164, 0], [0, 0, 19]]",1,"[[0, 0, 0], [0, 9385, 0], [0, 0, 4]]"
Jodhpur,Rajasthan,2024,Rajasthan_Jodhpur_C,1,"[[0, 0, 0], [0, 34617, 0], [0, 0, 98]]",1,"[[0, 0, 0], [0, 8693, 0], [0, 0, 17]]"
Jodhpur,Rajasthan,2019,Rajasthan_Jodhpur_N,1,"[[3, 0, 0], [0, 35854, 0], [0, 0, 18]]",1,"[[0, 0, 0], [0, 9024, 0], [0, 0, 4]]"
Jodhpur,Rajasthan,2024,Rajasthan_Jodhpur_N,1,"[[45, 0, 0], [0, 33507, 0], [0, 0, 192]]",1,"[[14, 0, 0], [0, 8440, 0], [0, 0, 49]]"
Jodhpur,Rajasthan,2019,Rajasthan_Jodhpur_NE,1,"[[0, 0, 0], [0, 31700, 0], [0, 0, 500]]",1,"[[0, 0, 0], [0, 8047, 0], [0, 0, 137]]"
Jodhpur,Rajasthan,2024,Rajasthan_Jodhpur_NE,1,"[[28, 0, 0], [0, 27698, 0], [0, 0, 1127]]",1,"[[10, 0, 0], [0, 6918, 0], [0, 0, 297]]"
Jodhpur,Rajasthan,2019,Rajasthan_Jodhpur_E,1,"[[0, 0, 0], [0, 28423, 0], [0, 0, 2564]]",1,"[[0, 0, 0], [0, 7116, 0], [0, 0, 690]]"
Jodhpur,Rajasthan,2024,Rajasthan_Jodhpur_E,1,"[[0, 0, 0], [0, 27655, 0], [0, 0, 2698]]",1,"[[0, 0, 0], [0, 6905, 0], [0, 0, 678]]"
Jodhpur,Rajasthan,2019,Rajasthan_Jodhpur_SE,1,"[[0, 0, 0], [0, 39055, 0], [0, 0, 174]]",1,"[[0, 0, 0], [0, 9918, 0], [0, 0, 40]]"
Jodhpur,Rajasthan,2024,Rajasthan_Jodhpur_SE,1,"[[44, 0, 0], [0, 38171, 0], [0, 0, 279]]",1,"[[7, 0, 0], [0, 9401, 0], [0, 0, 55]]"
Jodhpur,Rajasthan,2019,Rajasthan_Jodhpur_S,1,"[[0, 0, 0], [0, 35248, 0], [0, 0, 689]]",1,"[[0, 0, 0], [0, 8718, 0], [0, 0, 164]]"
Jodhpur,Rajasthan,2024,Rajasthan_Jodhpur_S,1,"[[0, 0, 0], [0, 34830, 0], [0, 0, 539]]",1,"[[0, 0, 0], [0, 8752, 0], [0, 0, 147]]"
Jodhpur,Rajasthan,2019,Rajasthan_Jodhpur_SW,1,"[[0, 0, 0], [0, 35137, 0], [0, 0, 468]]",1,"[[0, 0, 0], [0, 8586, 0], [0, 0, 115]]"
Jodhpur,Rajasthan,2024,Rajasthan_Jodhpur_SW,1,"[[0, 0, 0], [0, 35011, 0], [0, 0, 834]]",1,"[[0, 0, 0], [0, 8760, 0], [0, 0, 226]]"
Jodhpur,Rajasthan,2019,Rajasthan_Jodhpur_W,1,"[[0, 0, 0], [0, 33469, 0], [0, 0, 816]]",1,"[[0, 0, 0], [0, 8259, 0], [0, 0, 202]]"
Jodhpur,Rajasthan,2024,Rajasthan_Jodhpur_W,1,"[[0, 0, 0], [0, 31919, 0], [0, 0, 1464]]",1,"[[0, 0, 0], [0, 7900, 0], [0, 0, 353]]"
Jodhpur,Rajasthan,2019,Rajasthan_Jodhpur_NW,0.9999734276,"[[669, 0, 0], [1, 36932, 0], [0, 0, 31]]",1,"[[161, 0, 0], [0, 9567, 0], [0, 0, 6]]"
Jodhpur,Rajasthan,2024,Rajasthan_Jodhpur_NW,0.9999458376,"[[757, 0, 0], [2, 36017, 0], [0, 0, 150]]",1,"[[150, 0, 0], [0, 8921, 0], [0, 0, 36]]"
Kota,Rajasthan,2019,Rajasthan_Kota_C,1,"[[0, 0, 0], [0, 18384, 0], [0, 0, 7996]]",1,"[[0, 0, 0], [0, 4561, 0], [0, 0, 1990]]"
Kota,Rajasthan,2024,Rajasthan_Kota_C,0.9983633388,"[[206, 12, 0], [35, 17669, 0], [0, 0, 10795]]",0.9989038093,"[[57, 1, 0], [7, 4517, 0], [0, 0, 2716]]"
Kota,Rajasthan,2019,Rajasthan_Kota_N,1,"[[0, 0, 0], [0, 3070, 0], [0, 0, 29884]]",1,"[[0, 0, 0], [0, 883, 0], [0, 0, 7318]]"
Kota,Rajasthan,2024,Rajasthan_Kota_N,1,"[[0, 0, 0], [0, 4064, 0], [0, 0, 27135]]",1,"[[0, 0, 0], [0, 982, 0], [0, 0, 6866]]"
Kota,Rajasthan,2019,Rajasthan_Kota_NE,1,"[[252, 0, 0], [0, 7105, 0], [0, 0, 21731]]",1,"[[54, 0, 0], [0, 1806, 0], [0, 0, 5463]]"
Kota,Rajasthan,2024,Rajasthan_Kota_NE,0.9998558559,"[[819, 0, 0], [4, 8241, 0], [0, 0, 18686]]",0.9998553659,"[[187, 0, 0], [1, 2034, 0], [0, 0, 4692]]"
Kota,Rajasthan,2019,Rajasthan_Kota_E,1,"[[12, 0, 0], [0, 12657, 0], [0, 0, 20119]]",1,"[[3, 0, 0], [0, 3271, 0], [0, 0, 5095]]"
Kota,Rajasthan,2024,Rajasthan_Kota_E,1,"[[0, 0, 0], [0, 14163, 0], [0, 0, 16792]]",1,"[[0, 0, 0], [0, 3592, 0], [0, 0, 4204]]"
Kota,Rajasthan,2019,Rajasthan_Kota_SE,1,"[[45, 0, 0], [0, 15688, 0], [0, 0, 15620]]",1,"[[12, 0, 0], [0, 3863, 0], [0, 0, 3991]]"
Kota,Rajasthan,2024,Rajasthan_Kota_SE,1,"[[7, 0, 0], [0, 16932, 0], [0, 0, 13401]]",1,"[[1, 0, 0], [0, 4222, 0], [0, 0, 3285]]"
Kota,Rajasthan,2019,Rajasthan_Kota_S,0.9983344437,"[[394, 2, 0], [53, 30507, 0], [0, 0, 2066]]",0.9981949458,"[[87, 2, 0], [13, 7708, 0], [0, 0, 500]]"
Kota,Rajasthan,2024,Rajasthan_Kota_S,0.9998127867,"[[647, 0, 0], [6, 29291, 0], [0, 0, 2105]]",0.9993811881,"[[159, 0, 0], [5, 7381, 0], [0, 0, 535]]"
Kota,Rajasthan,2019,Rajasthan_Kota_SW,0.9996782026,"[[910, 0, 0], [11, 32812, 0], [0, 0, 450]]",0.9998831093,"[[278, 0, 0], [1, 8166, 0], [0, 0, 110]]"
Kota,Rajasthan,2024,Rajasthan_Kota_SW,0.9996711608,"[[1275, 0, 0], [11, 31396, 0], [0, 0, 769]]",0.9997634816,"[[275, 1, 0], [1, 7977, 0], [0, 0, 202]]"
Kota,Rajasthan,2019,Rajasthan_Kota_W,1,"[[1, 0, 0], [0, 16586, 0], [0, 0, 14511]]",1,"[[0, 0, 0], [0, 4103, 0], [0, 0, 3588]]"
Kota,Rajasthan,2024,Rajasthan_Kota_W,1,"[[33, 0, 0], [0, 16758, 0], [0, 0, 13050]]",1,"[[10, 0, 0], [0, 4009, 0], [0, 0, 3096]]"
Kota,Rajasthan,2019,Rajasthan_Kota_NW,1,"[[0, 0, 0], [0, 1575, 0], [0, 0, 32640]]",1,"[[0, 0, 0], [0, 413, 0], [0, 0, 8112]]"
Kota,Rajasthan,2024,Rajasthan_Kota_NW,1,"[[0, 0, 0], [0, 2019, 0], [0, 0, 30064]]",1,"[[0, 0, 0], [0, 448, 0], [0, 0, 7542]]"
Coimbatore,TamilNadu,2019,TamilNadu_Coimbatore_C,0.9976035802,"[[271, 18, 0], [65, 34210, 0], [0, 0, 71]]",0.9974663135,"[[69, 4, 0], [18, 8573, 0], [0, 0, 19]]"
Coimbatore,TamilNadu,2024,TamilNadu_Coimbatore_C,0.9982316534,"[[321, 44, 0], [14, 32043, 0], [0, 0, 377]]",0.9980101977,"[[77, 12, 0], [4, 7850, 0], [0, 0, 98]]"
Coimbatore,TamilNadu,2019,TamilNadu_Coimbatore_N,1,"[[0, 0, 0], [0, 33954, 0], [0, 0, 91]]",1,"[[0, 0, 0], [0, 8405, 0], [0, 0, 23]]"
Coimbatore,TamilNadu,2024,TamilNadu_Coimbatore_N,1,"[[0, 0, 0], [0, 31529, 0], [0, 0, 223]]",1,"[[0, 0, 0], [0, 7928, 0], [0, 0, 54]]"
Coimbatore,TamilNadu,2019,TamilNadu_Coimbatore_NE,1,"[[0, 0, 0], [0, 30589, 0], [0, 0, 410]]",1,"[[0, 0, 0], [0, 7787, 0], [0, 0, 112]]"
Coimbatore,TamilNadu,2024,TamilNadu_Coimbatore_NE,1,"[[0, 0, 0], [0, 29299, 0], [0, 0, 547]]",1,"[[0, 0, 0], [0, 7396, 0], [0, 0, 145]]"
Coimbatore,TamilNadu,2019,TamilNadu_Coimbatore_E,1,"[[0, 0, 0], [0, 33954, 0], [0, 0, 91]]",1,"[[0, 0, 0], [0, 8405, 0], [0, 0, 23]]"
Coimbatore,TamilNadu,2024,TamilNadu_Coimbatore_E,1,"[[0, 0, 0], [0, 31529, 0], [0, 0, 223]]",1,"[[0, 0, 0], [0, 7928, 0], [0, 0, 54]]"
Coimbatore,TamilNadu,2019,TamilNadu_Coimbatore_SE,0.999211126,"[[76, 8, 0], [19, 33983, 0], [0, 0, 140]]",0.9988282165,"[[17, 5, 0], [5, 8462, 0], [0, 0, 45]]"
Coimbatore,TamilNadu,2024,TamilNadu_Coimbatore_SE,0.9991309745,"[[71, 4, 0], [24, 31731, 0], [0, 0, 390]]",0.9988826816,"[[15, 1, 0], [8, 7949, 0], [0, 0, 82]]"
Coimbatore,TamilNadu,2019,TamilNadu_Coimbatore_S,0.9994169096,"[[758, 0, 0], [18, 27694, 0], [0, 0, 2400]]",0.9997361478,"[[202, 0, 0], [2, 6788, 0], [0, 0, 588]]"
Coimbatore,TamilNadu,2024,TamilNadu_Coimbatore_S,0.9997705294,"[[749, 0, 0], [7, 27636, 0], [0, 0, 2113]]",1,"[[203, 0, 0], [0, 7028, 0], [0, 0, 498]]"
Coimbatore,TamilNadu,2019,TamilNadu_Coimbatore_SW,0.9905913544,"[[2842, 106, 0], [185, 26727, 0], [0, 0, 1069]]",0.9921946143,"[[703, 15, 0], [45, 6648, 0], [0, 0, 276]]"
Coimbatore,TamilNadu,2024,TamilNadu_Coimbatore_SW,0.9998348963,"[[2914, 0, 0], [5, 25963, 0], [0, 0, 1402]]",0.9997385621,"[[736, 0, 0], [2, 6576, 0], [0, 0, 336]]"
Coimbatore,TamilNadu,2019,TamilNadu_Coimbatore_W,1,"[[668, 0, 0], [0, 22801, 0], [0, 0, 3873]]",1,"[[147, 0, 0], [0, 5861, 0], [0, 0, 971]]"
Coimbatore,TamilNadu,2024,TamilNadu_Coimbatore_W,0.9999601736,"[[855, 0, 0], [1, 17190, 0], [0, 0, 7063]]",1,"[[237, 0, 0], [0, 4316, 0], [0, 0, 1764]]"
Coimbatore,TamilNadu,2019,TamilNadu_Coimbatore_NW,1,"[[26, 0, 0], [0, 28199, 0], [0, 0, 759]]",1,"[[5, 0, 0], [0, 7015, 0], [0, 0, 205]]"
Coimbatore,TamilNadu,2024,TamilNadu_Coimbatore_NW,0.9989795117,"[[98, 5, 0], [21, 21681, 0], [0, 0, 3673]]",0.9985611511,"[[22, 0, 0], [9, 5312, 0], [0, 0, 912]]"
Madurai,TamilNadu,2019,TamilNadu_Madurai_C,1,"[[0, 0, 0], [0, 31699, 0], [0, 0, 741]]",1,"[[0, 0, 0], [0, 7835, 0], [0, 0, 194]]"
Madurai,TamilNadu,2024,TamilNadu_Madurai_C,0.9998422315,"[[109, 0, 0], [5, 30798, 0], [0, 0, 780]]",0.9996283449,"[[22, 0, 0], [3, 7833, 0], [0, 0, 214]]"
Madurai,TamilNadu,2019,TamilNadu_Madurai_N,0.9999247555,"[[70, 0, 0], [2, 24991, 0], [0, 0, 1517]]",1,"[[12, 0, 0], [0, 6306, 0], [0, 0, 387]]"
Madurai,TamilNadu,2024,TamilNadu_Madurai_N,0.9968351862,"[[634, 25, 0], [53, 21808, 0], [0, 0, 2126]]",0.9979292768,"[[161, 4, 0], [9, 5581, 0], [0, 0, 523]]"
Madurai,TamilNadu,2019,TamilNadu_Madurai_NE,1,"[[233, 0, 0], [0, 26992, 0], [0, 0, 917]]",1,"[[42, 0, 0], [0, 6573, 0], [0, 0, 253]]"
Madurai,TamilNadu,2024,TamilNadu_Madurai_NE,0.9985194324,"[[766, 4, 0], [32, 20320, 0], [0, 0, 3193]]",0.9981987883,"[[164, 1, 0], [10, 5113, 0], [0, 0, 819]]"
Madurai,TamilNadu,2019,TamilNadu_Madurai_E,0.9999247555,"[[70, 0, 0], [2, 24991, 0], [0, 0, 1517]]",1,"[[12, 0, 0], [0, 6306, 0], [0, 0, 387]]"
Madurai,TamilNadu,2024,TamilNadu_Madurai_E,0.9968351862,"[[634, 25, 0], [53, 21808, 0], [0, 0, 2126]]",0.9979292768,"[[161, 4, 0], [9, 5581, 0], [0, 0, 523]]"
Madurai,TamilNadu,2019,TamilNadu_Madurai_SE,0.9960933012,"[[1109, 31, 0], [71, 22698, 0], [0, 0, 2200]]",0.9954737477,"[[273, 10, 0], [20, 5778, 0], [0, 0, 547]]"
Madurai,TamilNadu,2024,TamilNadu_Madurai_SE,0.9722151507,"[[2148, 197, 0], [567, 22068, 0], [0, 0, 2517]]",0.9716322374,"[[510, 41, 0], [154, 5556, 0], [0, 0, 613]]"
Madurai,TamilNadu,2019,TamilNadu_Madurai_S,1,"[[0, 0, 0], [0, 17029, 0], [0, 0, 5216]]",1,"[[0, 0, 0], [0, 4287, 0], [0, 0, 1320]]"
Madurai,TamilNadu,2024,TamilNadu_Madurai_S,0.9991830807,"[[239, 4, 0], [14, 15169, 0], [0, 0, 6608]]",0.9990974729,"[[66, 1, 0], [4, 3835, 0], [0, 0, 1634]]"
Madurai,TamilNadu,2019,TamilNadu_Madurai_SW,0.9997925397,"[[0, 5, 0], [0, 19034, 0], [0, 0, 5062]]",0.9998349563,"[[0, 1, 0], [0, 4798, 0], [0, 0, 1260]]"
Madurai,TamilNadu,2024,TamilNadu_Madurai_SW,0.9601861233,"[[890, 499, 0], [562, 19326, 0], [0, 0, 5372]]",0.9601884212,"[[214, 143, 0], [119, 4816, 0], [0, 0, 1289]]"
Madurai,TamilNadu,2019,TamilNadu_Madurai_W,0.9980273082,"[[2927, 7, 0], [44, 19709, 0], [0, 0, 3166]]",0.998427673,"[[715, 3, 0], [7, 4818, 0], [0, 0, 817]]"
Madurai,TamilNadu,2024,TamilNadu_Madurai_W,0.9930978482,"[[3560, 70, 0], [100, 18057, 0], [0, 0, 2843]]",0.9929283189,"[[865, 16, 0], [28, 4596, 0], [0, 0, 717]]"
Madurai,TamilNadu,2019,TamilNadu_Madurai_NW,0.9987580725,"[[107, 15, 0], [15, 20762, 0], [0, 0, 3257]]",0.9995104439,"[[15, 2, 0], [1, 5291, 0], [0, 0, 819]]"
Madurai,TamilNadu,2024,TamilNadu_Madurai_NW,0.9935528239,"[[2146, 71, 0], [79, 17431, 0], [0, 0, 3539]]",0.9962068966,"[[521, 11, 0], [11, 4415, 0], [0, 0, 842]]"
Tiruchirapalli,TamilNadu,2019,TamilNadu_Tiruchirapalli_C,1,"[[0, 0, 0], [0, 27875, 0], [0, 0, 1233]]",1,"[[0, 0, 0], [0, 7150, 0], [0, 0, 287]]"
Tiruchirapalli,TamilNadu,2024,TamilNadu_Tiruchirapalli_C,0.9999658866,"[[0, 1, 0], [0, 28369, 0], [0, 0, 944]]",1,"[[0, 0, 0], [0, 7112, 0], [0, 0, 226]]"
Tiruchirapalli,TamilNadu,2019,TamilNadu_Tiruchirapalli_N,1,"[[533, 0, 0], [0, 19220, 0], [0, 0, 4950]]",1,"[[126, 0, 0], [0, 4707, 0], [0, 0, 1207]]"
Tiruchirapalli,TamilNadu,2024,TamilNadu_Tiruchirapalli_N,1,"[[0, 0, 0], [0, 24279, 0], [0, 0, 2952]]",1,"[[0, 0, 0], [0, 6039, 0], [0, 0, 747]]"
Tiruchirapalli,TamilNadu,2019,TamilNadu_Tiruchirapalli_NE,0.9999265246,"[[219, 0, 0], [2, 24304, 0], [0, 0, 2695]]",1,"[[68, 0, 0], [0, 5982, 0], [0, 0, 660]]"
Tiruchirapalli,TamilNadu,2024,TamilNadu_Tiruchirapalli_NE,0.9995592174,"[[94, 0, 0], [13, 27885, 0], [0, 0, 1501]]",0.9995982322,"[[26, 0, 0], [3, 7077, 0], [0, 0, 361]]"
Tiruchirapalli,TamilNadu,2019,TamilNadu_Tiruchirapalli_E,1,"[[533, 0, 0], [0, 19220, 0], [0, 0, 4950]]",1,"[[126, 0, 0], [0, 4707, 0], [0, 0, 1207]]"
Tiruchirapalli,TamilNadu,2024,TamilNadu_Tiruchirapalli_E,1,"[[0, 0, 0], [0, 24279, 0], [0, 0, 2952]]",1,"[[0, 0, 0], [0, 6039, 0], [0, 0, 747]]"
Tiruchirapalli,TamilNadu,2019,TamilNadu_Tiruchirapalli_SE,0.9996190041,"[[5, 10, 0], [0, 24326, 0], [0, 0, 1906]]",0.9995357474,"[[2, 3, 0], [0, 5942, 0], [0, 0, 515]]"
Tiruchirapalli,TamilNadu,2024,TamilNadu_Tiruchirapalli_SE,0.9936401343,"[[0, 161, 0], [0, 23869, 0], [0, 0, 1285]]",0.9938708157,"[[0, 39, 0], [0, 5977, 0], [0, 0, 347]]"
Tiruchirapalli,TamilNadu,2019,TamilNadu_Tiruchirapalli_S,0.9991020354,"[[207, 7, 0], [20, 29160, 0], [0, 0, 674]]",0.999734994,"[[53, 1, 0], [1, 7317, 0], [0, 0, 175]]"
Tiruchirapalli,TamilNadu,2024,TamilNadu_Tiruchirapalli_S,0.9998708969,"[[0, 4, 0], [0, 30784, 0], [0, 0, 195]]",1,"[[0, 0, 0], [0, 7692, 0], [0, 0, 50]]"
Tiruchirapalli,TamilNadu,2019,TamilNadu_Tiruchirapalli_SW,0.9993326342,"[[142, 6, 0], [15, 31105, 0], [0, 0, 199]]",0.9996173469,"[[42, 1, 0], [2, 7751, 0], [0, 0, 44]]"
Tiruchirapalli,TamilNadu,2024,TamilNadu_Tiruchirapalli_SW,0.9998156455,"[[34, 0, 0], [6, 32313, 0], [0, 0, 193]]",0.9998764517,"[[11, 0, 0], [1, 8042, 0], [0, 0, 40]]"
Tiruchirapalli,TamilNadu,2019,TamilNadu_Tiruchirapalli_W,0.9997859589,"[[321, 0, 0], [6, 27311, 0], [0, 0, 394]]",1,"[[71, 0, 0], [0, 6883, 0], [0, 0, 97]]"
Tiruchirapalli,TamilNadu,2024,TamilNadu_Tiruchirapalli_W,0.9972503972,"[[231, 41, 0], [49, 32129, 0], [0, 0, 282]]",0.9975499204,"[[54, 9, 0], [11, 8025, 0], [0, 0, 64]]"
Tiruchirapalli,TamilNadu,2019,TamilNadu_Tiruchirapalli_NW,1,"[[0, 0, 0], [0, 24123, 0], [0, 0, 1382]]",1,"[[0, 0, 0], [0, 5910, 0], [0, 0, 363]]"
Tiruchirapalli,TamilNadu,2024,TamilNadu_Tiruchirapalli_NW,0.9992676675,"[[0, 22, 0], [0, 28980, 0], [0, 0, 1039]]",0.9993422783,"[[0, 5, 0], [0, 7332, 0], [0, 0, 265]]"
Hyderabad,Telangana,2019,Telangana_Hyderabad_C,0.958245477,"[[5488, 267, 0], [1331, 31323, 0], [0, 6, 0]]",0.9587585481,"[[1390, 66, 0], [325, 7723, 0], [0, 1, 0]]"
Hyderabad,Telangana,2024,Telangana_Hyderabad_C,0.8661166416,"[[0, 5420, 0], [0, 34924, 0], [0, 0, 139]]",0.8680935789,"[[0, 1325, 0], [0, 8696, 0], [0, 0, 24]]"
Hyderabad,Telangana,2019,Telangana_Hyderabad_N,0.9980207973,"[[167, 0, 0], [63, 31465, 0], [0, 0, 136]]",0.9980346395,"[[45, 0, 0], [16, 8041, 0], [0, 0, 39]]"
Hyderabad,Telangana,2024,Telangana_Hyderabad_N,0.9999698605,"[[3, 1, 0], [0, 32697, 0], [0, 0, 478]]",1,"[[0, 0, 0], [0, 8057, 0], [0, 0, 125]]"
Hyderabad,Telangana,2019,Telangana_Hyderabad_NE,1,"[[0, 0, 0], [0, 32128, 0], [0, 0, 389]]",1,"[[0, 0, 0], [0, 8057, 0], [0, 0, 99]]"
Hyderabad,Telangana,2024,Telangana_Hyderabad_NE,0.9960873211,"[[95, 57, 0], [69, 31353, 0], [0, 0, 629]]",0.9951929159,"[[15, 23, 0], [15, 7672, 0], [0, 0, 180]]"
Hyderabad,Telangana,2019,Telangana_Hyderabad_E,0.9980207973,"[[167, 0, 0], [63, 31465, 0], [0, 0, 136]]",0.9980346395,"[[45, 0, 0], [16, 8041, 0], [0, 0, 39]]"
Hyderabad,Telangana,2024,Telangana_Hyderabad_E,0.9999698605,"[[3, 1, 0], [0, 32697, 0], [0, 0, 478]]",1,"[[0, 0, 0], [0, 8057, 0], [0, 0, 125]]"
Hyderabad,Telangana,2019,Telangana_Hyderabad_SE,0.9998426881,"[[0, 5, 0], [0, 31706, 0], [0, 0, 73]]",0.9997495617,"[[0, 2, 0], [0, 7973, 0], [0, 0, 11]]"
Hyderabad,Telangana,2024,Telangana_Hyderabad_SE,1,"[[14, 0, 0], [0, 32577, 0], [0, 0, 193]]",1,"[[3, 0, 0], [0, 8147, 0], [0, 0, 50]]"
Hyderabad,Telangana,2019,Telangana_Hyderabad_S,0.998069813,"[[463, 6, 0], [65, 35901, 0], [0, 0, 349]]",0.9979198599,"[[106, 5, 0], [14, 8939, 0], [0, 0, 70]]"
Hyderabad,Telangana,2024,Telangana_Hyderabad_S,0.9998891568,"[[426, 4, 0], [0, 35420, 0], [0, 0, 237]]",1,"[[105, 0, 0], [0, 8883, 0], [0, 0, 65]]"
